x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.801567311398685,0.5940347174182534,0.409138067625463,3.9401234915116885e-08,-0.022152239960135364,0.015996767191829193,0.01863701236638194,-0.022152239960135364
0.7339323777705431,0.5960381152108312,0.4094435041770339,3.917478803384385e-08,-0.022160663568482182,0.01522952632196463,0.019269148553765235,-0.022160663568482182
0.8266032580286264,0.5949977021664381,0.4041277403011918,3.1908078974732695e-08,-0.02226230944125095,0.016500361540696812,0.01794372746012332,-0.02226230944125095
0.779477896168828,0.5930879348888993,0.4110827147960663,4.243645823512578e-08,-0.022319593054369705,0.015838208436366158,0.018905514140560933,-0.022319593054369705
0.8523443676531315,0.6014738464727998,0.4107454475015402,4.1697871249407424e-08,-0.022419344612045786,0.01612793863785644,0.018496391116846422,-0.022419344612045786
0.6753273280337453,0.5995700554922223,0.41129414550960064,4.052609839098653e-08,-0.02250806613168613,0.014021658821627495,0.019810788882030365,-0.02250806613168613
0.8829898471012712,0.6020354693755507,0.41002986673265696,4.092298744806229e-08,-0.022545537708449512,0.01619746287365925,0.018260782752941653,-0.022545537708449512
0.7680203365162015,0.6004846449941397,0.40208737552165985,2.7928400694167755e-08,-0.0225572737828733,0.01668387291611492,0.01818588910673758,-0.0225572737828733
0.848207208327949,0.5921621527522802,0.40217735432088375,2.9709168073834097e-08,-0.022647547508426905,0.016718732614425757,0.01740647048288866,-0.022647547508426905
0.9028299720957875,0.5948037961497903,0.4128716643899679,4.6952513999951674e-08,-0.02266155028072846,0.016156009922037518,0.018322902694041635,-0.02266155028072846
0.64570954721421,0.597024442628026,0.4027236560359597,2.7764741025754087e-08,-0.022675858225763346,0.015497732566595914,0.019115469286185575,-0.022675858225763346
0.692789132706821,0.5911217080429196,0.41138792783021927,4.195436716247987e-08,-0.022692325288007305,0.015061052494649039,0.019456175991379998,-0.022692325288007305
0.9379789251834154,0.6003050589933991,0.4068935951218009,3.7049732897097516e-08,-0.02276015800803521,0.01600823815947076,0.017798681445325395,-0.02276015800803521
0.9283373095095158,0.5918461913242936,0.4069828474894166,3.800185898456297e-08,-0.022769228428503527,0.016050588214436022,0.01763813608841919,-0.022769228428503527
0.6964954696595669,0.5986023191362619,0.4004400596022606,2.5596812721880816e-08,-0.022777758842027852,0.016179325223910444,0.018568560906273592,-0.022777758842027852
0.7630656147375703,0.5980735961347818,0.4154714113101363,4.886404500312821e-08,-0.022785785237559454,0.016151921409593293,0.019368957444699086,-0.022785785237559454
0.932382914237678,0.6013028379529715,0.40581526700407267,3.507386787189971e-08,-0.02282274433754423,0.0161615597825781,0.01766891023795105,-0.02282274433754423
0.7818566551432014,0.6026816433295608,0.4139866232872009,4.58389385293632e-08,-0.02284825623176247,0.016440968879952132,0.01911293630704635,-0.02284825623176247
0.7091251164674759,0.6000369247049093,0.4148003002628684,4.678476000861377e-08,-0.022882157597803435,0.015528252501303153,0.019725088345882366,-0.022882157597803435
0.8146268995478749,0.5868532666936517,0.40880484227091074,3.945567673856106e-08,-0.022890058640549125,0.016261207811307857,0.0181632748964422,-0.022890058640549125
0.8052467070519924,0.5878815781325102,0.4040337195619941,3.205962120516769e-08,-0.022899873192138088,0.016797913421857883,0.017721357793308294,-0.022899873192138088
0.7225012825801969,0.589724825695157,0.4023866271600127,2.9215163366893247e-08,-0.022914382792774482,0.01687090342247536,0.018265235782868858,-0.022914382792774482
0.5952430013567209,0.5992684010416269,0.404534206725657,2.921430721857347e-08,-0.022916113876782395,0.01459840171766148,0.019413634137103283,-0.022916113876782395
0.9493449376896024,0.5927786435931921,0.40615326073020697,3.695197493466674e-08,-0.022927671781619096,0.016041329936838017,0.017552662821567564,-0.022927671781619096
0.7459523733705282,0.604706103913486,0.4124608412384987,4.264715687085102e-08,-0.02295836660690825,0.01600639479248374,0.019285775411509123,-0.02295836660690825
0.649812612682581,0.5887961955741048,0.4093532869592309,3.80039933127361e-08,-0.022998392155983045,0.014958425583347928,0.019419174077094897,-0.022998392155983045
0.8380131404846907,0.6017181947827339,0.3992105033248663,2.4643425324234446e-08,-0.02304462053087946,0.0168756760544233,0.017233350385961986,-0.02304462053087946
0.6072844536975026,0.5899109588935971,0.40765431616455317,3.474434716723076e-08,-0.023088538355581823,0.014865628897928054,0.01942237327774913,-0.023088538355581823
0.8706152578815818,0.5906670782715082,0.41513818595558405,5.0366387118073193e-08,-0.023136631042811943,0.01689529366287061,0.01834187188768802,-0.023136631042811943
0.6873382572084665,0.5900981817394495,0.40077352337539196,2.669695864687009e-08,-0.02314437607633759,0.01685336768653624,0.018332998869543555,-0.02314437607633759
0.6570106651633978,0.5925699379295111,0.4147100830450654,4.6325353979627964e-08,-0.02314679232257166,0.01527282038299836,0.01981578559332747,-0.02314679232257166
0.7133502578362823,0.59353291336447,0.3980083158239722,2.380895295686708e-08,-0.02316460603615739,0.016843081957573783,0.017988547190189583,-0.02316460603615739
0.6639100546017289,0.6060579149052501,0.40644550416618586,3.141295278355109e-08,-0.02318340203715671,0.015910038458390438,0.019339899675869788,-0.02318340203715671
0.7162135168910027,0.6070242337882519,0.4053573524579406,3.05244160606769e-08,-0.023208774257198233,0.01673712354865946,0.01890055896243669,-0.023208774257198233
0.8716964423656464,0.6079368880018592,0.40772817377001047,3.5494124466850004e-08,-0.02327350268213122,0.016876605634860778,0.018041133927940357,-0.02327350268213122
0.8601127630099654,0.5851440727710724,0.40508049074560404,3.4385331024117294e-08,-0.023288440296213048,0.016363303989377888,0.017423910576601316,-0.023288440296213048
0.8670579269528389,0.5990022318437696,0.3968197265639901,2.2863500378690112e-08,-0.023295031250583974,0.016216698919246986,0.0168062879623812,-0.023295031250583974
0.7602481301873922,0.5842197379097342,0.4081261893734336,3.810752745838749e-08,-0.023311263332669706,0.016311703452769236,0.018465103370879945,-0.023311263332669706
0.6685638288035989,0.6010652268305421,0.3983453446999192,2.2494562602243976e-08,-0.02332454855148867,0.01648059717913932,0.01843475724964479,-0.02332454855148867
0.8175769317895174,0.6041289158165455,0.41604325268417597,4.9153019919544076e-08,-0.02336297671243515,0.01729195068440656,0.018877270300160044,-0.02336297671243515
0.5814649164676666,0.6039068652316928,0.40862608049064875,3.404292014219489e-08,-0.023401138996927463,0.014252962040728593,0.019697079032981304,-0.023401138996927463
0.5695591308176517,0.5967151643708348,0.4135433863848448,4.276201677601204e-08,-0.023419279718570465,0.013328778218575022,0.02004888600378792,-0.023419279718570465
0.7512113284319639,0.5916534112766385,0.3967257058247924,2.296259987992845e-08,-0.023452596163432978,0.017000974299146664,0.017396735359297352,-0.023452596163432978
0.755992473103106,0.6089275032281876,0.40492918994277716,2.966239409638093e-08,-0.023469858951414967,0.0171620845994463,0.018571778472295394,-0.023469858951414967
0.5265826536342502,0.5983092384412885,0.4073201483115554,3.2548663054908405e-08,-0.023490415118014644,0.014120723158727947,0.019755165378680054,-0.023490415118014644
0.9089928567409515,0.5853392919525504,0.41196093522012234,4.6133569677677616e-08,-0.02358941254691349,0.015936417424294767,0.017836094224672177,-0.02358941254691349
0.6263653403148055,0.603720236569643,0.39988180808722973,2.2971264172167274e-08,-0.023598966233791964,0.0164019823687846,0.01869831859555781,-0.023598966233791964
0.9753434620797634,0.5938475113362074,0.40027396380901337,2.8690270824394993e-08,-0.023675840312641173,0.016237648876403978,0.016873954323352338,-0.023675840312641173
0.8783475616946816,0.5972754182294011,0.394570485688746,2.1184150329171268e-08,-0.023697275134032227,0.015763810249641307,0.016470752009873746,-0.023697275134032227
0.8907620552927256,0.5865602027624846,0.3999395575374365,2.7682154830851718e-08,-0.023702374991590325,0.016236295967784906,0.01660183894910242,-0.023702374991590325
0.9233450992032886,0.6058205477893353,0.41440817806869745,4.7926455404890866e-08,-0.023736837130587544,0.01703722939665992,0.018213240822923155,-0.023736837130587544
0.6674979012459517,0.5831811688840389,0.4057515421882272,3.331110257023092e-08,-0.02376510391198134,0.01639703439312975,0.018861330269525935,-0.02376510391198134
0.7664812561124563,0.6112718023359776,0.4092653626576066,3.5551961157174015e-08,-0.023776027942614207,0.01666813247024521,0.019058086126034934,-0.023776027942614207
0.7043287148699164,0.5821561990305781,0.40660063084214926,3.550777508255394e-08,-0.023785643467725673,0.016680041452443117,0.018748508370990874,-0.023785643467725673
0.5600799368694425,0.5957221407443285,0.3987477645277977,2.2631480038073512e-08,-0.023801874587329422,0.016018700986048358,0.01865967813812034,-0.023801874587329422
0.49895163625478745,0.5963629260659218,0.4062285302206874,3.097282391860504e-08,-0.023819874346855577,0.014926903767140877,0.019761824532067172,-0.023819874346855577
0.9868827983736992,0.6029903367161751,0.4032912543043494,3.172481657557984e-08,-0.02382258627192911,0.01704650677038179,0.01727284643264598,-0.02382258627192911
0.6150757353752851,0.6062369160354137,0.40151688270270824,2.4042270461903022e-08,-0.023837257733329453,0.016344912891038173,0.018870848648640026,-0.023837257733329453
0.9119278332218528,0.5988311115652323,0.4192031156271696,5.6557782121133764e-08,-0.023876992000944133,0.0174261578960975,0.018569876995662746,-0.023876992000944133
0.6547511322423816,0.602286197245121,0.41769028548151255,4.961637280593713e-08,-0.023882298812254614,0.016016944316429086,0.0199772398801546,-0.023882298812254614
0.5228458009660244,0.5909278187900782,0.4046272849664092,2.9524237984222122e-08,-0.023908530263135136,0.015931197583309745,0.019224922796247927,-0.023908530263135136
0.8538796370849013,0.610338400118053,0.4025298794731498,2.6592865649668264e-08,-0.02392719183837303,0.01747695871035004,0.017574105819903263,-0.02392719183837303
0.8898356463760138,0.588055269792676,0.4172529587522149,5.4151496741840394e-08,-0.023927468650694603,0.017307908676682707,0.01815692244252345,-0.023927468650694603
0.7234194073826075,0.6032105451449752,0.39508724119514227,1.9827332660039366e-08,-0.023961309653830223,0.017048939818248114,0.017580518371321876,-0.023961309653830223
0.5860919430851936,0.5952199855819345,0.3962191278114915,2.0656270122396684e-08,-0.023974449927195187,0.016095124771825106,0.018345211109649096,-0.023974449927195187
0.8294827248901129,0.5974694211035967,0.4210136663168669,5.7891549412583156e-08,-0.02397856374461542,0.01780088242189739,0.01910483831957182,-0.02397856374461542
0.6186940902844071,0.5834898529574275,0.4105574022978544,3.968831902427201e-08,-0.02401362417180994,0.014710740150044269,0.019426417546735866,-0.02401362417180994
0.8120650229975581,0.6051538838073611,0.39563562627881765,2.0012393511091296e-08,-0.024036956429029862,0.017200446869501732,0.016843822887427026,-0.024036956429029862
0.9204849964007735,0.6082312613725662,0.4009666945785284,2.608330401208027e-08,-0.02406839017744796,0.01690675771613586,0.016960829422849964,-0.02406839017744796
0.5486793536692858,0.5895538302138448,0.4132051542401314,4.2565691181830064e-08,-0.024071374916390664,0.014443447588752968,0.01971954533336216,-0.024071374916390664
0.9791144086048007,0.5875799069181085,0.4127788245677948,4.8657489713425746e-08,-0.024101233212821607,0.016706646189633325,0.017762892198141568,-0.024101233212821607
0.540849925018847,0.6049013026058674,0.40359639283269644,2.6278288499121967e-08,-0.02412866043827209,0.015889896723056792,0.019128248394072123,-0.02412866043827209
0.7349587511271238,0.5946036139503121,0.3921230584383011,1.927833746700341e-08,-0.024164107272895818,0.016411183778048014,0.017176375537188048,-0.024164107272895818
