x1,x2,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.759721826761961,0.19192296545952559,0.10495326151141592,-0.11877246484969926,0.39181378686714247,0.11770338216192174,-0.00011865464505631348
0.7618390340358019,0.19414610508829355,0.10495300627396834,-0.11983130295821164,0.3929018614023172,0.11819592123256525,-0.0001197174688955822
0.7613187143579125,0.3096522716805339,0.10494637890989064,-0.1074409303267385,0.3805184095035851,0.10766749710980596,-0.00010728854428765928
0.760546195320785,0.18959238287061453,0.10494375991932715,-0.11825848203754667,0.39126967385616696,0.11747009494570466,-0.0001181387755187147
0.7617018697783351,0.19733314029872417,0.10493603378654626,-0.12037183340240393,0.39340901982824733,0.11844599898729821,-0.00012026008570455217
0.7637352915480733,0.19565192237496376,0.10493571815643453,-0.12054157577788484,0.3935881130127599,0.11853108896181179,-0.00012043049050162335
0.7584809344261885,0.30831351038068533,0.10492773736619904,-0.10659701616982083,0.3795829077749249,0.10730814802354585,-0.0001064426250212117
0.7565473057329655,0.19335388951003551,0.10491080010994443,-0.11827274817878906,0.3911736302085067,0.11750595349175458,-0.0001181530936062972
0.764145596884191,0.31187517289072275,0.10490807121061692,-0.1081386887564798,0.38116087487532274,0.1078670772549118,-0.0001079880182458925
0.7660174146294594,0.31007889192551374,0.10490803165386615,-0.10844145852964981,0.38145936100081457,0.10826067991326797,-0.00010829154875373604
0.7577511575073004,0.3074319753795862,0.10490444633228732,-0.10627850305588347,0.3791851792599894,0.10722443098889377,-0.00010612337486922969
0.7668357435613871,0.19014238473027945,0.10490242644038406,-0.11973696377150586,0.3926911365904298,0.11819266352685112,-0.00011962276916365122
0.7656648103147745,0.1977600585669279,0.10490221022785504,-0.121243206692604,0.39422327387712,0.11886080871866259,-0.00012113489640808464
0.7585584037005901,0.19989883340895176,0.10490219702951023,-0.11987361868468499,0.3928000232389229,0.11822277800881546,-0.00011975994669026594
0.7647994132712483,0.18791880924254656,0.10490188317685525,-0.11857511799281328,0.39149954227101014,0.11766112298753899,-0.00011845657007984931
0.7675989912822843,0.19149533193558455,0.10489896909636881,-0.12027934436120935,0.39323681092675605,0.1184401824230703,-0.00012016723718248039
0.7629555016756058,0.30663969833403826,0.104898317493733,-0.10742931833863904,0.3803617065057328,0.10802883065260438,-0.00010727690419282235
0.7582320040091872,0.18710893113166094,0.10489512702228167,-0.11673103786746443,0.3895734687049396,0.11678093253009773,-0.0001166059080740414
0.758996088989079,0.31314287427812815,0.10488762475372909,-0.1069165449609017,0.37985020475248765,0.10697244768631956,-0.00010676290405102048
0.7628498692065477,0.20212958753108978,0.1048819174603808,-0.12102263333517625,0.3939427380098923,0.11872567867816061,-0.00012091344425964372
0.7554180277511477,0.19078628160059452,0.10487450627817743,-0.11722870131952141,0.3900063287450497,0.11703996654673623,-0.0001171053084546506
0.7573370076715946,0.20097250398248434,0.1048730122934568,-0.11960770665291194,0.3924468566989245,0.1181114503648076,-0.00011949301977904783
0.7632101261988282,0.1853645360097289,0.10486100105970321,-0.11716984967970545,0.38995401698202514,0.1170426332341528,-0.0001170462499030775
0.7570082386955619,0.1864032745361328,0.10486064374916884,-0.11609014717877411,0.3888219811434624,0.11649980162808017,-0.00011596282309535745
0.768916211090982,0.30776464100927114,0.1048525724775131,-0.10869049724422439,0.3815565410706405,0.10870332110420347,-0.00010854122063872244
0.7687471555545926,0.19935002364218235,0.10484736303756712,-0.12193572154642492,0.3947964914557186,0.11918665555813855,-0.0001218302086734691
0.762485234066844,0.20500562619417906,0.10484463721249705,-0.12092264291110665,0.3937502907562074,0.11864275128805378,-0.00012081305740007979
0.7547299945726991,0.3090077619999647,0.10484350766720625,-0.1055626595128959,0.3782859503297785,0.10667040212739388,-0.00010540591410692812
0.7683400176465511,0.31271613482385874,0.10483736558548204,-0.1088795377714227,0.38175246782811884,0.1082608911577988,-0.0001087307462870514
0.7703492529690266,0.18846857268363237,0.10483616484287936,-0.11969871647078191,0.39248888273186816,0.11821713839551716,-0.00011958437599286188
0.7713675983250141,0.1960786022245884,0.10483457256560755,-0.1218772422820929,0.3947076597065237,0.11917807917922417,-0.0001217714909283871
0.7691498529165983,0.18655904848128557,0.10482145066331158,-0.11876507538064106,0.39149529219386653,0.11781324713503571,-0.0001186472282402678
0.7546205772086978,0.19864000659435987,0.10481866679571801,-0.11859628229719549,0.3912489825924611,0.11772683066359863,-0.00011847781224984238
0.7589259296655655,0.20668682549148798,0.10481452206082376,-0.11996713457074369,0.3926872130807078,0.11818049909596297,-0.00011985382150063868
0.7733705742284656,0.1937182331457734,0.10481332849169578,-0.12164728478069119,0.39442270818513436,0.11908167541341573,-0.00012154059968774927
0.7625628961250186,0.3153145043179393,0.10480723465192528,-0.10760767706271832,0.3803832503477645,0.10718208392393148,-0.00010745569622915958
0.7710488196462393,0.3123020315542817,0.10480583791878618,-0.10928184658385978,0.38208399124735254,0.10856223938905503,-0.00010913410045798057
0.7563117714598775,0.31427570059895515,0.10480541748162146,-0.10608812331951717,0.37878359091700753,0.10638183816682473,-0.00010593255973777428
0.7741037337109447,0.19448818638920784,0.10479978596356584,-0.12189674089240769,0.3946436596183791,0.11919340869371844,-0.00012179106900851775
0.759872361086309,0.2080317037180066,0.10479739917330555,-0.1200820691524372,0.39277051731177687,0.11819680622944734,-0.0001199691986497939
0.7562377974390984,0.20591851696372032,0.10478160315015422,-0.11926732322087082,0.391867100548379,0.11791651849221527,-0.00011915134956762295
0.7532934341579676,0.19503699615597725,0.10477924543875475,-0.11760682958253625,0.3901222822574217,0.11732080077833523,-0.00011748477583221697
0.7649350604042411,0.304111585021019,0.10477617349436537,-0.10727181705928913,0.37986698442049227,0.10829424741733751,-0.00010711902311074795
0.05111727491021156,0.1934328218922019,0.10476968260283549,-0.11973974432415575,0.39240039431320367,0.11860096385888215,-0.00011962556032777786
0.7723139626905322,0.20158053934574127,0.10476899803017428,-0.12256636334636757,0.39524811116809944,0.119467946555226,-0.00012246344877020295
0.7644002344459295,0.18305883090943098,0.10476838948955289,-0.11626374795638234,0.38878954368471935,0.11671502265945312,-0.00011613701353498645
0.768379651941359,0.20625913236290216,0.10476265300400919,-0.12194953902310089,0.3946062960047523,0.11911450769503065,-0.00012184408255920502
0.04935838747769594,0.19040675554424524,0.10475887955195201,-0.11904129654851703,0.39165775032204586,0.11829758086361855,-0.000118924476057669
0.05306627880781889,0.19582185335457325,0.10475877892879902,-0.11999676199275557,0.39263851581342424,0.11870579424717893,-0.00011988356285457265
0.7721778387203813,0.3060910673812032,0.1047587124224681,-0.10885343919390611,0.38147187151205436,0.10903263457389896,-0.00010870458050359061
0.05481289606541395,0.1892444845288992,0.104757933301969,-0.1177959920871677,0.39041161158934196,0.11754889431470748,-0.00011767461454276803
0.7760074399411678,0.1969649726524949,0.1047569607702396,-0.12252847235456633,0.39518204136408097,0.11947110567217024,-0.0001224254002916101
0.05407735239714384,0.1881740940734744,0.10475357145315328,-0.11752682451132024,0.3901253804480474,0.11742582150552511,-0.00011740448602943015
0.04853479005396366,0.19174969661980867,0.10475319176164571,-0.11955394182385254,0.39215866541487765,0.11858488774979649,-0.00011943905077872131
0.7761726509779692,0.31124069169163704,0.10474308983168534,-0.10984838465567039,0.3825025342039135,0.10902079674089515,-0.00010970214058759262
0.7769422195851803,0.18898051977157593,0.10474086172809983,-0.12061575553015852,0.39319280863725864,0.11864246185832533,-0.0001205049608304915
0.7593452325090766,0.11781489197164774,0.10473615274767228,-0.0964604654594428,0.36841336210723596,0.10319976911764023,-9.6287741239293e-05
0.7785860719159245,0.192804841324687,0.10473522570681962,-0.1219080354770192,0.39449968944155667,0.1191918817448041,-0.0001218024096472583
0.7674942966550589,0.20858164597302675,0.10473472960422392,-0.12158274400969736,0.39416707375903565,0.11889298446738202,-0.00012147579800544856
0.7719384431838989,0.18481489177793264,0.10473317113650704,-0.11835730166165707,0.3908552119180321,0.11769467801576995,-0.0001182379554617876
0.05052204895764589,0.19804690033197403,0.1047328230885789,-0.12076110091700137,0.3933359851748615,0.11916448136868715,-0.0001206508774864887
0.7702440973371267,0.3046614080667496,0.10473050921545679,-0.1082836041642786,0.3807994273699905,0.10887567715959015,-0.00010813329652906252
0.055754947476089,0.19725224282592535,0.10472578570053866,-0.11973625954408358,0.39229403439682203,0.11857515839924285,-0.000119622062248819
0.7655676314607263,0.21026247646659613,0.10472574927317688,-0.12100672369162827,0.39355924372193213,0.11857496860978002,-0.00012089747145773471
0.773901998065412,0.2031447198241949,0.10472452643136818,-0.12277888865535459,0.39535672942335254,0.11954847038126934,-0.00012267686066102092
0.7552305525168777,0.20751846581697464,0.10472430326423669,-0.11883177064909159,0.39127175364536976,0.11771018244918627,-0.00011871417056963105
0.7726786350831389,0.20457769464701414,0.10472356939056908,-0.12261997985515448,0.39519319166374567,0.11945783631980929,-0.00012251728842637452
0.046546620316803455,0.19386075343936682,0.10472355629661154,-0.1202869100017073,0.39281454797907966,0.11903841509825289,-0.00012017483219004315
