x1,x2,x3,ensemble_ei,ensemble_mu_mean_model,ensemble_sigma_mean_model,ensemble_mu_std_model,ensemble_mu_mean_original_approx
0.8906233087182045,0.9796177390962839,0.39217130560427904,0.005849269758326476,-0.047447916461894106,0.041306102320153394,0.029623980649857832,-0.047447916461894106
0.8431490175426006,0.9964887415990233,0.39274444710463285,0.005848947594454273,-0.04690495593669544,0.04114158527864952,0.029314986008107814,-0.04690495593669544
0.8947892794385552,0.9739985531195998,0.38824892323464155,0.005829606775174795,-0.04821509148334457,0.04181041437325171,0.028960547498875413,-0.04821509148334457
0.937015519477427,0.9882381791248918,0.39593200758099556,0.005821342787464391,-0.047341833707491954,0.041164092578070945,0.03042466133358876,-0.047341833707491954
0.8172545181587338,0.986421624198556,0.38885455299168825,0.005808101993854667,-0.04725584996223305,0.04129781728532625,0.028536395649439123,-0.04725584996223305
0.9103883132338524,0.9976033605635166,0.38419833220541477,0.005801701568006456,-0.04922964566964069,0.04298342302338595,0.027816039156963377,-0.04922964566964069
0.9817391131073236,0.9638275168836117,0.39540472999215126,0.005798068953030909,-0.04790372329274714,0.04083595146357528,0.031183008284526675,-0.04790372329274714
0.9660127935931087,0.9395819595083594,0.3907416434958577,0.0057910411432670495,-0.048651470677930735,0.03978094827044504,0.031134670878158743,-0.048651470677930735
0.9307995904237032,0.7728187870234251,0.3911243584007025,0.005787089522344663,-0.04313858377842417,0.03937391481031847,0.02844663617120737,-0.04313858377842417
0.9846890866756439,0.7970120217651129,0.387746162712574,0.005785088992161796,-0.04465005759954251,0.04051772383309891,0.027907111536618574,-0.04465005759954251
0.9995192568749189,0.6927790408954024,0.38755744881927967,0.005766226618384993,-0.04495694393578606,0.038551697405030345,0.03048675122881997,-0.04495694393578606
0.8638961277902126,0.9792971396818757,0.38558022305369377,0.005764718446910892,-0.048384825935359366,0.04197512440449889,0.02811455611060304,-0.048384825935359366
0.9835760332643986,0.8894001357257366,0.3889950904995203,0.00576269910787425,-0.04637127687367818,0.04081104370623998,0.028088447629200257,-0.04637127687367818
0.98040194157511,0.8109012050554156,0.391636585816741,0.005762410803716148,-0.043767915333190244,0.03953930810372015,0.028333274931873615,-0.043767915333190244
0.8728712806478143,0.7452452322468162,0.38958296552300453,0.005758118630390874,-0.041495593323190166,0.03840542415844802,0.027217861653975637,-0.041495593323190166
0.9439024869352579,0.9495803732424974,0.38682140689343214,0.005757239862902782,-0.0492265490201419,0.04092888969641523,0.029992547019052615,-0.0492265490201419
0.972892097197473,0.6983369532972574,0.39147816225886345,0.005752006115221625,-0.04368416337035704,0.03734159698191466,0.030692857686498893,-0.04368416337035704
0.9354380061849952,0.9138174736872315,0.3905008379369974,0.005751861059883853,-0.046919166963518125,0.04057416944507801,0.02919208858654604,-0.046919166963518125
0.9088122500106692,0.7745467303320765,0.3872322663664818,0.005738036442104459,-0.043693961699959774,0.039837141437939996,0.027422314495221096,-0.043693961699959774
0.8613370647653937,0.7640596311539412,0.38986347429454327,0.005736492587116238,-0.042313068289552475,0.038774008232044466,0.027606847562375497,-0.042313068289552475
0.9911544052883983,0.9575598249211907,0.38366890884935856,0.005730393850998517,-0.05015344731396562,0.0423306888858603,0.029180533694847025,-0.05015344731396562
0.9888406516984105,0.8757395902648568,0.3928861655294895,0.005711570395049146,-0.04487413156099103,0.039405027120196987,0.028368698442207397,-0.04487413156099103
0.8659768868237734,0.9360644752159715,0.39101329632103443,0.00570973036115047,-0.047392271369415456,0.03900614759854291,0.030522305639230887,-0.047392271369415456
0.7715593259781599,0.963965161703527,0.3902746783569455,0.005700786629562309,-0.0464949721273018,0.03972568890625738,0.029356438254012632,-0.0464949721273018
0.9680862398818135,0.8968914290890098,0.3854325292631984,0.005694044022196973,-0.04729873799790176,0.041340853158949704,0.027504738585455796,-0.04729873799790176
0.8532657232135534,0.7501017479225993,0.3937841057777405,0.005693308801927203,-0.04077902316185266,0.03743993304171375,0.028114681983449817,-0.04077902316185266
0.9192352639511228,0.7308614570647478,0.3880008030682802,0.005690558571175894,-0.04111108575089409,0.03780743711097211,0.027050487092082368,-0.04111108575089409
0.9124731924384832,0.915774542838335,0.3943902440369129,0.005683927261409419,-0.046090736333525034,0.039542190685741746,0.029955436330475725,-0.046090736333525034
0.7107251947745681,0.9988110587000847,0.38761028181761503,0.005681911513701122,-0.04636447612873863,0.040431392852391224,0.028034068364723448,-0.04636447612873863
0.9286505095660686,0.7208022465929389,0.3919236622750759,0.005681839946687259,-0.04049879630972444,0.03676320193546168,0.028058404120603907,-0.04049879630972444
0.8500283136963844,0.7396186757832766,0.39347333647310734,0.005677341041362788,-0.03998795842860301,0.03689509870967889,0.027733957396239843,-0.03998795842860301
0.9376722509041429,0.7900074617937207,0.3847322026267648,0.005676048246937857,-0.04473020367369366,0.04044812854502832,0.026969128267878534,-0.04473020367369366
0.9591108560562134,0.632354655303061,0.38924240600317717,0.005673635312472206,-0.043359083622698566,0.03790081290099459,0.03015842573571363,-0.043359083622698566
0.8841436905786395,0.7651732387021184,0.39499114360660315,0.005673515931852586,-0.0416570034122013,0.037837247899938545,0.028850440488248856,-0.0416570034122013
0.9263444263488054,0.6780492505058646,0.38661264069378376,0.0056729521091869115,-0.04430129186538548,0.038085974412159905,0.030058973356146906,-0.04430129186538548
0.858509142883122,0.9733422882854939,0.3972852248698473,0.005671511989392196,-0.0462321615019119,0.039580880877553314,0.030600499935072526,-0.0462321615019119
0.9572854470461607,0.7068349653854966,0.3946754829958081,0.005668179660138926,-0.04206315091504344,0.036947303121785936,0.029994303296742016,-0.04206315091504344
0.8882904704660177,0.9369338843971491,0.3858837215229869,0.005666258097213582,-0.04865547156998774,0.0398876894423029,0.029587508576231294,-0.04865547156998774
0.9644205123186111,0.7876310124993324,0.39643585588783026,0.00566457772464354,-0.04280723732897349,0.03844743386089925,0.029669514326211364,-0.04280723732897349
0.9035165868699551,0.7389628598466516,0.3844394190236926,0.005660672046834783,-0.042376015506578255,0.039037790157214,0.026156994399217152,-0.042376015506578255
0.8798096729442477,0.6704362444579601,0.38976393174380064,0.0056585469063883875,-0.043039947239966334,0.03667987353660668,0.030493221453309256,-0.043039947239966334
0.8569281054660678,0.9228235222399235,0.38709140941500664,0.00565815238046493,-0.04724629652782996,0.0402262675363734,0.02861573742801198,-0.04724629652782996
0.7461357628926635,0.9769402500241995,0.39462147280573845,0.0056580971945281635,-0.04534664501665933,0.03905176921117285,0.0298368752526288,-0.04534664501665933
0.9628392439335585,0.8620750829577446,0.3899041274562478,0.005656717654284568,-0.0442058010022241,0.038089011883912935,0.027089859831682734,-0.0442058010022241
0.9749692911282182,0.6555925402790308,0.3851924855262041,0.005653966147143434,-0.04507911991242626,0.03870108996353676,0.030135825976218215,-0.04507911991242626
0.6996629666537046,0.9850744353607297,0.3915321724489331,0.005653133567049369,-0.0453998675807155,0.03932616942319986,0.029076032304955812,-0.0453998675807155
0.9697156194597483,0.6210741670802236,0.39014509320259094,0.0056515042201437556,-0.04238781407734296,0.03787565103182161,0.029890959089863042,-0.04238781407734296
0.9743625000119209,0.9840908963233232,0.3802605988457799,0.005648662973652946,-0.050489566497388755,0.043380706674383485,0.027541712203318115,-0.050489566497388755
0.9980597803369164,0.9704992761835456,0.3998086778447032,0.005644553461173065,-0.04737905262730173,0.04016466623087139,0.03174224180874317,-0.04737905262730173
0.9397532558068633,0.8718138681724668,0.3938274076208472,0.005632127848559728,-0.04392628403229557,0.038386310842906085,0.028019546522493347,-0.04392628403229557
0.8122079968452454,0.900365979410708,0.3885897658765316,0.005631310972370824,-0.04519273075604139,0.03953297925510426,0.027443863768840362,-0.04519273075604139
0.8814062075689435,0.7449251376092434,0.3961716638877988,0.00563074051038859,-0.04033766755920477,0.03685536488562005,0.028622543271370635,-0.04033766755920477
0.9780806070193648,0.8536055637523532,0.38644955307245255,0.005629202031400915,-0.0447092013899863,0.0393722605090245,0.026429367106166,-0.0447092013899863
0.8149305339902639,0.7721632989123464,0.38648306485265493,0.005628545551627724,-0.04267963835193612,0.038862349218766516,0.026604043132644258,-0.04267963835193612
0.7633650219067931,0.9583994019776583,0.39416624139994383,0.005627216924027517,-0.045745056189348814,0.038488904561001284,0.030429582252575284,-0.045745056189348814
0.8934358973056078,0.7519172877073288,0.3832891592755914,0.005624116914904255,-0.04346183624664701,0.03969573258546156,0.026118120335948167,-0.04346183624664701
0.9507942581549287,0.6347387321293354,0.393134911544621,0.0056226789545326524,-0.04267637641603067,0.036779051455339926,0.031060098136008858,-0.04267637641603067
